id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
43085325;COZY APARTMENT - SAGRADA FAMILIA;183340;Teresa;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,40378;2,16882;Entire home/apt;131;30;1;08/04/2022;0,19;4;78;1;HUTB-003549
26942581;Privacidad, silencio, buena comunicación...;184577;Patricia;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39357;2,13839;Entire home/apt;39;31;19;01/08/2022;0,4;1;224;4;Exempt
9771025;bcn4days Apartments;208102;Juan;Les Corts;la Maternitat i Sant Ramon;41,37415;2,1143;Entire home/apt;120;2;241;09/09/2022;3,15;2;129;58;HUTB-014957
38315253;Alquiler Apartamento por meses;208102;Juan;Sants-Montjuïc;Sants - Badal;41,3709;2,12289;Entire home/apt;96;32;1;16/02/2020;0,03;2;182;0;HUTB-014208
23481476;Pintura apartment;224605;J Luis;Ciutat Vella;el Raval;41,3807;2,165;Entire home/apt;33;60;6;01/07/2022;0,19;2;207;2;
36825715;Sky apartment with terrace;224605;J Luis;Ciutat Vella;el Raval;41,37866;2,16936;Entire home/apt;35;60;0;;;2;0;0;
13431867;Private room only  available for 31 days stays;234605;Barbara;Gràcia;la Vila de Gràcia;41,3991;2,16015;Private room;55;31;228;03/09/2022;3,02;1;129;10;Exempt
7555206;Habitación doble en Sants;255477;Marion;Sants-Montjuïc;Sants - Badal;41,37455;2,12792;Private room;30;1;1;21/08/2015;0,01;1;0;0;
33084052;room in apartment in the heart of Barcelona;256783;Manuel;Ciutat Vella;el Raval;41,3794;2,17066;Private room;30;2;8;21/10/2019;0,19;1;0;0;Exempt
5087833;Habitación céntrica, luminosa y tranquila;258308;Rosa;Eixample;Sant Antoni;41,37646;2,16271;Private room;40;2;8;29/05/2016;0,09;1;0;0;
572646;Comfort Apt. Barceloneta Beach- Min. 32 day stay.;265165;Jarrod;Ciutat Vella;la Barceloneta;41,37877;2,19063;Entire home/apt;40;32;57;03/07/2022;0,5;1;168;6;
39082662;Single Room in Barcelona center -  El Born;288981;Irina;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38962;2,1779;Private room;26;30;4;06/08/2021;0,15;1;34;0;Exempt
7186328;Sunny Appartment by Ramblas;289673;Lala;Ciutat Vella;el Raval;41,38094;2,169;Entire home/apt;40;31;34;12/07/2022;0,39;1;314;2;
61444;Bright apartment - Rambla Catalunya (HUTB-005863);297545;Anil;Eixample;la Dreta de l'Eixample;41,3897;2,16396;Entire home/apt;173;2;61;29/07/2022;0,55;4;201;7;HUTB-005863
73693;Huge family apt with patio: Central (HUTB-005825);297545;Anil;Sants-Montjuïc;el Poble Sec;41,37315;2,1665;Entire home/apt;128;2;68;27/08/2022;0,67;4;261;19;hutb-005825
73700;Centrally located budget apartment (HUTB-005832);297545;Anil;Sants-Montjuïc;el Poble Sec;41,37325;2,16049;Entire home/apt;98;2;110;29/08/2022;0,9;4;261;21;hutb-005832
915823;Large apartment on Rambla Catalunya (HUTB-005863);297545;Anil;Eixample;la Dreta de l'Eixample;41,39089;2,16565;Entire home/apt;368;2;109;31/08/2022;0,97;4;201;15;HUTB-005863
1830012;Explore Old Barcelona from a Loft-Style Studio ¤;299462;Stay U-Nique;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38972;2,17838;Entire home/apt;217;3;384;30/08/2022;3,58;126;304;43;HUTB-002368
1899692;+35Y ONLY| BRIGHT FAMILY APT W/ BALCONY FOR 8¤;299462;Stay U-Nique;Gràcia;la Vila de Gràcia;41,40184;2,15619;Entire home/apt;260;3;179;12/08/2022;1,76;126;313;23;HUTB-000592
1900055;+35Y ONLY| SPACIOUS APARTMENT | SAGRADA FAMILIA¤;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,40162;2,16979;Entire home/apt;204;3;157;28/08/2022;1,68;126;323;32;HUTB-005912
1968717;BARCELONA | BRIGHT STUDIO IN CENTER |PG DE GRACIA¦;299462;Stay U-Nique;Gràcia;la Vila de Gràcia;41,39879;2,15634;Entire home/apt;188;3;211;07/09/2022;1,98;126;320;23;HUTB-007104
3131114;+35Y ONLY| 3 BEDROOM APT | SAGRADA FAMILIA | ¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,4024;2,17192;Entire home/apt;201;3;196;08/09/2022;1,95;126;326;38;HUTB-007848
3235517;Bright and spacious 3bed/3bath in Sant Gervasi;299462;Stay U-Nique;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39803;2,14792;Entire home/apt;252;3;140;15/08/2022;1,4;126;337;12;HUTB-006464
3245032;BARCELONA | SPACIOUS AND COMFORTABLE APARTMENT¦;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,39163;2,15664;Entire home/apt;265;3;174;09/09/2022;1,73;126;311;21;HUTB-009144
3367356;+35Y BARCELONA| SUNNY APT WITH TERRACE NEAR BEACH;299462;Stay U-Nique;Sant Martí;el Parc i la Llacuna del Poblenou;41,39515;2,18682;Entire home/apt;250;3;179;30/08/2022;1,8;126;311;33;HUTB-010493
3376510;BARCELONA | 1 BEDROOM APARTMENT ¦;299462;Stay U-Nique;Sants-Montjuïc;la Font de la Guatlla;41,37227;2,14657;Entire home/apt;185;3;38;27/08/2022;0,83;126;300;14;HUTB-005654
3454239;BARCELONA | APT WITH 2 BALCONIES¦;299462;Stay U-Nique;Sants-Montjuïc;la Font de la Guatlla;41,37225;2,14614;Entire home/apt;219;3;62;21/08/2022;1,3;126;316;35;HUTB-005657
3474270;BARCELONA | 1 BEDROOM APT WITH BALCONY¦;299462;Stay U-Nique;Sants-Montjuïc;la Font de la Guatlla;41,37239;2,14876;Entire home/apt;212;3;54;13/08/2022;1,02;126;327;22;HUTB-005658
3475121;BARCELONA | APT WITH TERRACE FOR 4¦;299462;Stay U-Nique;Sants-Montjuïc;la Font de la Guatlla;41,37015;2,14715;Entire home/apt;194;3;36;26/08/2022;0,69;126;319;13;HUTB-005655
4114081;BARCELONA | APT NEAR SAGRADA FAMILIA FOR 6¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40289;2,17186;Entire home/apt;226;3;226;03/09/2022;2,34;126;314;41;HUTB-004768
4247487;BARCELONA | BRIGHT 1 BEDROOM APT @ PASEODEGRACIA ¦;299462;Stay U-Nique;Gràcia;la Vila de Gràcia;41,39835;2,15737;Entire home/apt;207;3;72;23/08/2022;0,82;126;336;18;HUTB-005953
5313939;BARCELONA |CASA BATLLÓ VIEWS! CENTRAL APARTMENT¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39144;2,16319;Entire home/apt;284;3;125;05/09/2022;1,36;126;298;27;HUTB-004248
5357532;BARCELONA | CASA BATLLÓ VIEWS | BEST LOCATION! ¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39111;2,16517;Entire home/apt;218;3;185;01/09/2022;2,02;126;315;47;HUTB-004892
5357577;BARCELONA|BRIGHT APT AT RAMBLA DE CATALUNYA¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39132;2,1634;Entire home/apt;229;3;207;24/08/2022;2,36;126;314;32;HUTB-004247
5398587;BARCELONA | BRIGHT & MODERN APARTMENT W/ POOL | ¤;299462;Stay U-Nique;Sant Martí;el Parc i la Llacuna del Poblenou;41,39223;2,18966;Entire home/apt;107;32;25;31/10/2020;0,29;126;282;0;Exempt
5645931;BARCELONA | SUNNY APARTMENT | CITYCENTER ¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,3898;2,16318;Entire home/apt;229;3;135;21/08/2022;1,64;126;324;41;HUTB-004249
6537473;BARCELONA | COSY STUDIO WITH FANTASTIC VIEW¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39073;2,16421;Entire home/apt;88;32;27;30/07/2022;0,31;126;293;2;Exempt
9897617;BARCELONA| COSY STUDIO FOR 4 PEOPLE NEAR P.GRACIA¦;299462;Stay U-Nique;Gràcia;la Vila de Gràcia;41,39936;2,15771;Entire home/apt;188;3;185;05/09/2022;2,27;126;328;42;HUTB-005955
11110830;+30Y ONLY| STYLISH 2 BEDROOM | FAMILY APT  ¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39853;2,16469;Entire home/apt;264;3;133;18/06/2022;1,7;126;318;14;HUTB-002108
12378302;+30Y ONLY| BARCELONA| SPACIOUS APT FOR 6;299462;Stay U-Nique;Eixample;Sant Antoni;41,37586;2,16506;Entire home/apt;241;3;163;07/08/2022;2,11;126;315;23;HUTB-007864
13120331;BARCELONA CITY CENTER | SPACIOUS FAMILY APT ¤;299462;Stay U-Nique;Eixample;la Nova Esquerra de l'Eixample;41,38395;2,14692;Entire home/apt;216;3;82;30/08/2022;1,08;126;339;31;HUTB-013328
13134327;BARCELONA | CASA BATLLO VIEW | SUNNY APARTMENT ¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39003;2,16519;Entire home/apt;219;3;204;08/09/2022;2,74;126;326;34;HUTB-004250
15557828;BARCELONA|VINTAGE FLAT IN TRENDY BORN GOTHIC AREA¦;299462;Stay U-Nique;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;41,38656;2,17942;Entire home/apt;222;3;133;09/09/2022;1,88;126;311;30;HUTB-002791
15608461;+35Y ONLY| GOTICO | BARCELONA CITY CENTER¤;299462;Stay U-Nique;Ciutat Vella;el Barri Gòtic;41,38011;2,17845;Entire home/apt;191;3;161;05/09/2022;2,28;126;314;44;HUTB-002524
19239896;BARCELONA | BRIGHT AND BIG APT | SAGRADA FAMILIA ¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40559;2,17498;Entire home/apt;217;3;111;04/09/2022;1,76;126;341;30;HUTB-006851
19278720;+30Y ONLY| 4 BEDROOM APT| SAGRADA FAMILIA VIEW  ¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40751;2,17326;Entire home/apt;241;3;158;03/09/2022;2,54;126;308;39;HUTB-007516
19280134;BARCELONA | SUNNY ATTIC W/ TERRACE! ¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40752;2,17519;Entire home/apt;257;3;160;18/08/2022;2,53;126;324;35;HUTB-005950
19280939;4-bedroom apartment with views of Sagrada Familia;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40598;2,17084;Entire home/apt;243;3;179;03/09/2022;2,87;126;326;40;HUTB-005171
21334527;BARCELONA | FAMILY APT NEAR SAGRADA FAMILIA¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40454;2,17795;Entire home/apt;281;3;121;06/09/2022;2,09;126;316;27;HUTB-124498
21942138;BARCELONA|APT NEAR PL. ESPANYA¤;299462;Stay U-Nique;Eixample;Sant Antoni;41,37823;2,1578;Entire home/apt;240;3;143;15/08/2022;2,48;126;314;36;HUTB-013053
23115849;BARCELONA| BRIGHT 1 BEDROOM, SAGRADA FAMILIA¦;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40938;2,17609;Entire home/apt;68;32;11;25/08/2022;0,21;126;330;3;Exempt
23263764;BARCELONA| BIG AND BRIGHT APT| SAGRADA FAMILIA ¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40621;2,17525;Entire home/apt;103;32;10;01/07/2020;0,2;126;265;0;Exempt
23347400;BARCELONA | STYLISH APT PASSEIG DE GRACIA¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39141;2,16405;Entire home/apt;320;3;119;24/08/2022;2,18;126;335;36;HUTB-000452
23347891;BARCELONA | MODERN APARTMENT | CITY CENTER ¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39055;2,16846;Entire home/apt;250;3;137;04/09/2022;2,53;126;325;37;HUTB-005599
23365854;BARCELONA | DELUXE APARTMENT | CITYCENTER¦;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,38833;2,16804;Entire home/apt;250;3;130;07/08/2022;2,4;126;319;32;HUTB-659787
24196638;BARCELONA | PRIVATE TERRACE WITH AMAZING VIEW¤;299462;Stay U-Nique;Gràcia;el Camp d'en Grassot i Gràcia Nova;41,41024;2,1599;Entire home/apt;209;3;80;27/08/2022;1,54;126;319;34;HUTB-998851
26312169;BARCELONA | RIGHT NEXT TO SAGRADA FAMILIA | ¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40771;2,17483;Entire home/apt;103;32;8;13/07/2020;0,18;126;319;0;
30762828;BARCELONA | BALCONY| CITYCENTER| COMFORT¤;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,39248;2,15842;Entire home/apt;266;3;104;14/08/2022;2,3;126;311;32;HUTB-004481
31528678;+30Y ONLY | 2 BEDROOM APT ¦;299462;Stay U-Nique;Sants-Montjuïc;la Font de la Guatlla;41,37049;2,14601;Entire home/apt;202;3;28;07/07/2022;0,66;126;311;11;HUTB-005657
31528746;BARCELONA | LUXURIOUS APARTMENT W/ BALCONY ¦;299462;Stay U-Nique;Sants-Montjuïc;la Font de la Guatlla;41,37165;2,14746;Entire home/apt;202;3;26;03/09/2022;0,6;126;330;12;HUTB-005640
31791941;BARCELONA| STAY U-NIQUE STUDIO W/ROOFTOP TERRACE¤;299462;Stay U-Nique;Gràcia;la Vila de Gràcia;41,3995;2,15946;Entire home/apt;160;3;115;29/08/2022;2,65;126;299;39;HUTB-009918
33385920;BARCELONA|COLOURFUL FLAT - SAGRADA FAMILIA VIEWS¤;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40623;2,17299;Entire home/apt;103;32;1;14/07/2019;0,03;126;322;0;
34797717;BARCELONA| FUNKY LIGHTS | PRIVATE BALCONY ¤;299462;Stay U-Nique;Sants-Montjuïc;el Poble Sec;41,37311;2,16519;Entire home/apt;204;3;82;06/09/2022;2,12;126;329;30;HUTB-000220
36793797;Big and modern apartment in the heart of Poble Sec;299462;Stay U-Nique;Sants-Montjuïc;el Poble Sec;41,37482;2,15756;Entire home/apt;216;3;72;01/09/2022;1,89;126;337;34;HUTB-010852
37201753;BARCELONA | STYLISH APT | NEAR METRO¦;299462;Stay U-Nique;Nou Barris;Porta;41,43128;2,17784;Entire home/apt;172;3;69;06/09/2022;1,84;126;333;27;HUTB-047726
37233218;BARCELONA | MODERN APT | BIG BALCONY ¦;299462;Stay U-Nique;Nou Barris;Porta;41,4315;2,17889;Entire home/apt;187;3;60;05/09/2022;1,6;126;324;26;HUTB-047732
37310667;BARCELONA| SPACIOUS AND MODERN APT| NEXT TO METRO¦;299462;Stay U-Nique;Nou Barris;Vilapicina i la Torre Llobeta;41,42974;2,17961;Entire home/apt;172;3;58;21/08/2022;1,55;126;328;20;HUTB-047714
38595019;BARCELONA | CENTRAL APARTMENT W/ BALCONIES ¤;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39067;2,17163;Entire home/apt;317;3;58;26/08/2022;1,66;126;311;31;HUTB-008735
38738778;BARCELONA BEACH | LUMINOUS APT| ROOFTOP TERRACE¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40511;2,20914;Entire home/apt;189;1;35;02/09/2022;1,01;126;322;18;HUTB-002695
38739548;+35Y ONLY| BEACH | COSY DUPLEX | ROOFTOP TERRACE¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40583;2,20994;Entire home/apt;214;3;60;06/07/2022;1,72;126;332;29;HUTB-010216
38742466;+30Y ONLY| BEACH | COSY LIVING | ROOFTOP TERRACE ¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40373;2,21045;Entire home/apt;312;3;32;14/08/2022;0,97;126;323;18;HUTB-002702
38744917;+35Y ONLY| BEACH | BRIGHT APT | ROOFTOP TERRACE ¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40498;2,20935;Entire home/apt;255;3;64;23/08/2022;1,85;126;328;29;HUTB-008504
38768158;+30Y ONLY| BEACH | STUNNING APT | ROOFTOP TERRACE¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40497;2,20935;Entire home/apt;244;3;39;01/08/2022;1,13;126;340;21;HUTB-002697
38770272;BARCELONA BEACH | SUNNY APT| ROOFTOP TERRACE ¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,4042;2,20932;Entire home/apt;202;3;46;19/08/2022;1,33;126;338;23;HUTB-002699
38917890;BARCELONA BEACH | COSY APT | ROOFTOP TERRACE ¤;299462;Stay U-Nique;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;41,40556;2,20944;Entire home/apt;234;3;48;06/09/2022;1,38;126;319;29;HUTB-002696
39094761;GRACIA| PRIVATE TERRACE IN BEAUTIFUL PART OF BCN¦;299462;Stay U-Nique;Gràcia;la Vila de Gràcia;41,40683;2,1596;Entire home/apt;262;3;79;05/09/2022;2,29;126;326;37;HUTB-007324
39593635;BARCELONA| NICE AND SPACIOUS| BALCONY¤;299462;Stay U-Nique;Eixample;Sant Antoni;41,37967;2,16283;Entire home/apt;750;5;18;15/03/2020;0,52;126;253;0;HUTB003402
40813956;BARCELONA| MODERN, SPACIOUS APT| NEXT TO METRO¦;299462;Stay U-Nique;Nou Barris;Vilapicina i la Torre Llobeta;41,43005;2,17772;Entire home/apt;189;3;22;27/08/2022;0,68;126;352;15;HUTB-047720
41119183;BARCELONA| NEAR GRACIA|LARGE APARTMENT W/ TERRACE¤;299462;Stay U-Nique;Gràcia;el Coll;41,41472;2,14618;Entire home/apt;263;3;23;25/08/2022;0,73;126;342;19;HUTB-013043
41446758;BARCELONA | 3 BEDROOM APARTMENT FOR 5 PEOPLE;299462;Stay U-Nique;Les Corts;les Corts;41,38222;2,13216;Entire home/apt;163;3;38;05/09/2022;1,18;126;333;31;HUTB-012944
42399052;BARCELONA | BEAUTIFUL & CONTEMPORARY APARTMENT |¤;299462;Stay U-Nique;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39502;2,14539;Entire home/apt;241;3;22;20/08/2022;0,72;126;342;15;HUTB-004221
42596063;BARCELONA | COSY APT | CITY CENTER;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,38596;2,16112;Entire home/apt;204;3;37;15/08/2022;1,2;126;328;23;HUTB-009658
42632088;CAMP NOU| SUNNY FLAT WITH PRIVATE ROOFTOP TERRACE¤;299462;Stay U-Nique;Sants-Montjuïc;Sants - Badal;41,37213;2,12703;Entire home/apt;178;3;11;14/06/2022;0,8;126;328;9;HUTB-009642
43933075;BARCELONA | APARTMENT FOR 5 IN SANT ANTONI;299462;Stay U-Nique;Eixample;Sant Antoni;41,38354;2,16127;Entire home/apt;209;3;38;08/09/2022;2,46;126;39;31;HUTB-013090
43933386;BARCELONA | SANT ANTONI APARTMENT FOR 5;299462;Stay U-Nique;Eixample;Sant Antoni;41,38172;2,1616;Entire home/apt;211;3;50;28/08/2022;3,48;126;41;44;HUTB-013092
43933455;BARCELONA | STYLISH APARTMENT FOR FOUR;299462;Stay U-Nique;Eixample;Sant Antoni;41,3817;2,15977;Entire home/apt;205;3;51;04/09/2022;2,89;126;41;40;HUTB-013093
43933518;BARCELONA | APARTMENT WITH TERRACE FOR 7;299462;Stay U-Nique;Eixample;Sant Antoni;41,38172;2,16136;Entire home/apt;221;3;27;03/09/2022;1,88;126;336;23;HUTB-007715
43933594;+30Y ONLY | SPACIOUS APARTMENT IN SANT ANTONI;299462;Stay U-Nique;Eixample;Sant Antoni;41,38182;2,15959;Entire home/apt;220;3;34;15/08/2022;2,41;126;46;30;HUTB-013096
43933683;Spacious 4bed/2bath apartment in Sant Antoni;299462;Stay U-Nique;Eixample;Sant Antoni;41,37809;2,15859;Entire home/apt;257;3;36;31/08/2022;2,53;126;325;29;HUTB-007513
43934326;Cozy apt next to Sagrada Familia with amazing view;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40734;2,17474;Entire home/apt;103;32;2;24/07/2022;0,69;126;254;2;Exempt
44485460;+30Y ONLY| CHARMING APARTMENT NEAR SAGRADA FAMILIA;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40403;2,17483;Entire home/apt;214;1;50;01/09/2022;2,71;126;325;27;HUTB-005172
45111588;Sophisticated & Spacious 3bed in BCN Centre;299462;Stay U-Nique;Eixample;el Fort Pienc;41,39577;2,17776;Entire home/apt;304;3;37;05/09/2022;2,43;126;322;30;HUTB-877574
45128265;BARCELONA| BIG SPACIOUS APARTMENT FOR 7;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,3883;2,16074;Entire home/apt;222;1;36;05/09/2022;2,28;126;305;30;HUTB-005963
45128612;BARCELONA | TWO BEDROOM APARTMENT IN CITY CENTER;299462;Stay U-Nique;Sant Martí;el Camp de l'Arpa del Clot;41,41334;2,17782;Entire home/apt;194;3;29;08/09/2022;2,29;126;333;27;HUTB-000808
45128758;BARCELONA | APARTMENT WITH BALCONY IN POBLE NOU;299462;Stay U-Nique;Sant Martí;el Poblenou;41,40559;2,20267;Entire home/apt;200;3;24;28/08/2022;1,19;126;325;22;HUTB-010148
45128842;+30Y ONLY | 3-bed apartment with view on Sagrada;299462;Stay U-Nique;Eixample;la Sagrada Família;41,40475;2,1761;Entire home/apt;204;2;43;31/08/2022;2,32;126;324;26;HUTB-004948
45128924;BARCELONA| APARTMENT FOR 6 NEAR PLAÇA ESPANYA;299462;Stay U-Nique;Eixample;Sant Antoni;41,37551;2,15507;Entire home/apt;254;3;37;28/08/2022;2,44;126;317;29;HUTB-008485
45129046;BARCELONA| LOVELY 2 BEDROOM APT IN SANT ANTONI;299462;Stay U-Nique;Eixample;Sant Antoni;41,37663;2,16261;Entire home/apt;217;3;39;28/08/2022;2,43;126;337;28;HUTB-008501
45129179;BARCELONA| COZY APARTMENT IN CITY CENTER;299462;Stay U-Nique;Sant Martí;el Camp de l'Arpa del Clot;41,40815;2,18611;Entire home/apt;215;1;42;05/09/2022;1,89;126;342;29;HUTB-006620
45129269;BARCELONA| NICE ATTIC STUDIO IN CITY CENTER;299462;Stay U-Nique;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;41,39365;2,14576;Entire home/apt;175;3;54;03/09/2022;2,69;126;325;29;HUTB-004984
45129366;BARCELONA | MODERN AND COZY APT FOR FOUR;299462;Stay U-Nique;Eixample;Sant Antoni;41,38146;2,15965;Entire home/apt;222;3;41;21/08/2022;2,78;126;343;32;HUTB-009530
45282768;+35Y ONLY| Spacious & authentic apartment Eixample;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,39011;2,14878;Entire home/apt;255;3;36;27/08/2022;2,49;126;326;27;HUTB-007467
45282903;Modern penthouse with sunny, private terrace;299462;Stay U-Nique;Sant Martí;el Poblenou;41,39668;2,20221;Entire home/apt;310;4;37;01/09/2022;1,64;126;300;25;HUTB-001826
45282942;+30 Bright 2-bed with balcony in Poble Nou;299462;Stay U-Nique;Sant Martí;el Poblenou;41,40662;2,20178;Entire home/apt;228;2;0;;;126;0;0;HUTB-004725
45339189;Bright apartment with balcony in trendy Poble Sec;299462;Stay U-Nique;Sants-Montjuïc;el Poble Sec;41,37354;2,15959;Entire home/apt;201;1;48;19/08/2022;2,65;126;332;33;HUTB-010829
45339212;+35Y ONLY| BIG APT WITH TERRACE IN POBLENOU;299462;Stay U-Nique;Sant Martí;el Parc i la Llacuna del Poblenou;41,39503;2,18837;Entire home/apt;194;3;37;03/09/2022;2,27;126;321;25;HUTB-004406
46365453;Cute 1 bedroom apartment in Eixample with balcony;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,38594;2,15462;Entire home/apt;204;3;51;02/09/2022;2,63;126;315;38;HUTB-008465
48220182;+35Y ONLY| Modern apartment in Vila de Gracia;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39872;2,16374;Entire home/apt;213;1;54;09/09/2022;2,89;126;328;36;HUTB-003531
48748526;Amazing penthouse in the heart of Barcelona;299462;Stay U-Nique;Eixample;la Dreta de l'Eixample;41,39102;2,164;Entire home/apt;228;3;38;13/08/2022;2,15;126;278;27;HUTB-004246
48803774;Charming apartment in Poble Sec;299462;Stay U-Nique;Sants-Montjuïc;el Poble Sec;41,37422;2,16801;Entire home/apt;140;3;35;28/08/2022;2,03;126;327;21;HUTB-008491
49223043;Super central located one-bedroom apartment;299462;Stay U-Nique;Eixample;l'Antiga Esquerra de l'Eixample;41,38639;2,16071;Entire home/apt;172;3;44;26/08/2022;2,65;126;314;35;HUTB-002395
